user_id,join_date,country,device_type,subscription_type
u013719,2023-01-22,DE,iPad,enterprise
u971801,2020-05-11,AU,Android Tablet,premium
u803529,2023-01-12,IN,Android Phone,enterprise
u040461,2023-07-31,CA,iPad,free
u981942,2023-10-15,AU,Windows,enterprise
u132562,2023-02-05,JP,iPhone,premium
u694193,2023-03-09,AU,Mac,basic
u341410,2022-03-14,UK,iPad,premium
u840665,2023-12-08,MX,iPad,enterprise
u706316,2020-12-17,US,Android Phone,basic
u624099,2020-02-04,UK,Android Phone,enterprise
u220375,2022-11-12,JP,iPhone,premium
u076149,2022-08-29,UK,Mac,free
u578971,2020-02-22,AU,Android Tablet,free
u574872,2022-06-28,MX,Android Phone,free
u941137,2020-11-14,UK,Windows,enterprise
u847383,2023-04-27,CA,Android Phone,enterprise
u285221,2022-12-01,UK,Mac,premium
u143217,2021-04-29,FR,Android Phone,basic
u675954,2022-06-21,DE,iPad,basic
u350875,2020-08-12,BR,iPhone,premium
u304001,2021-09-30,IN,iPad,premium
u620192,2023-04-10,JP,Mac,free
u634511,2022-11-06,UK,Android Phone,basic
u459944,2021-04-20,FR,Mac,enterprise
u567047,2023-01-12,BR,Windows,premium
u777628,2023-09-30,JP,Mac,enterprise
u314428,2022-09-30,MX,Android Tablet,premium
u675276,2020-07-20,IN,Android Tablet,premium
u147115,2020-09-21,UK,Android Tablet,premium
u322908,2020-02-11,BR,iPad,enterprise
u058673,2020-09-09,DE,Android Tablet,premium
u540397,2023-11-02,US,Mac,enterprise
u793257,2023-09-15,IN,iPhone,premium
u020430,2022-07-28,FR,Android Phone,enterprise
u844683,2021-06-12,FR,Android Tablet,enterprise
u292579,2022-10-13,JP,Android Tablet,premium
u134722,2023-06-14,FR,iPad,free
u460066,2022-01-31,US,Windows,basic
u115244,2020-05-01,DE,iPhone,premium
u789726,2021-03-26,MX,Windows,enterprise
u162965,2022-01-08,UK,Android Tablet,premium
u773791,2023-12-15,JP,iPhone,free
u310444,2023-11-19,CA,Android Tablet,free
u773322,2021-04-27,BR,iPhone,basic
u885798,2020-07-28,BR,iPhone,free
u397279,2021-05-23,CA,iPad,basic
u129638,2023-10-01,JP,Android Tablet,basic
u016853,2021-01-05,IN,Windows,free
u872416,2021-10-26,IN,Mac,free
u756289,2020-04-03,FR,iPad,basic
u373328,2020-05-15,JP,Windows,free
u227007,2021-04-06,CA,Android Phone,enterprise
u209973,2022-06-20,CA,Mac,free
u265992,2022-08-02,FR,Android Tablet,free
u822529,2022-04-05,DE,iPad,free
u230901,2022-04-25,DE,Windows,basic
u783847,2020-03-22,IN,Android Tablet,basic
u366026,2020-03-20,BR,iPad,premium
u984598,2023-12-19,DE,Mac,enterprise
u151009,2020-11-08,MX,Windows,free
u227816,2022-11-15,BR,Windows,basic
u946462,2020-04-21,AU,Android Phone,premium
u457520,2021-05-09,UK,Windows,enterprise
u518895,2021-08-25,AU,Windows,enterprise
u388934,2023-12-20,JP,iPhone,basic
u016037,2021-07-08,JP,Android Tablet,free
u036886,2020-04-23,US,Windows,basic
u271272,2021-05-22,MX,Mac,enterprise
u380410,2021-09-27,FR,Windows,free
u336971,2021-10-16,JP,Windows,basic
u182609,2020-11-07,AU,Android Phone,premium
u959276,2022-05-14,FR,Android Tablet,premium
u672126,2023-03-20,AU,Windows,basic
u361194,2023-07-18,CA,Android Phone,basic
u244928,2020-10-03,JP,Windows,free
u704666,2021-07-02,DE,Android Phone,premium
u311953,2022-01-09,DE,Android Tablet,premium
u542599,2023-05-18,US,iPad,premium
u597170,2023-10-14,AU,Mac,premium
u643454,2021-12-20,DE,Mac,enterprise
u337849,2022-01-30,FR,iPhone,basic
u711916,2021-07-16,FR,iPad,basic
u381505,2021-10-31,FR,Android Phone,free
u558409,2020-07-01,UK,Android Phone,enterprise
u977408,2023-02-12,CA,Android Phone,enterprise
u253839,2021-12-29,AU,Android Phone,free
u187401,2021-09-06,DE,Mac,basic
u604433,2021-09-25,UK,Windows,premium
u643029,2020-07-28,MX,Android Tablet,free
u651403,2023-04-23,IN,Mac,free
u470804,2022-12-08,UK,Android Phone,basic
u783054,2021-01-24,IN,Windows,premium
u348139,2023-09-09,MX,Windows,free
u877344,2023-06-19,US,Android Tablet,premium
u770462,2023-01-14,MX,Windows,free
u259791,2023-04-01,CA,Android Phone,premium
u436565,2021-08-28,US,Android Phone,basic
u748623,2020-07-31,CA,Mac,enterprise
u650849,2021-11-19,UK,Mac,basic
u363190,2022-07-28,US,Android Phone,basic
u245597,2023-08-16,AU,iPhone,free
u509719,2022-01-08,BR,iPad,basic
u129490,2022-05-18,JP,iPad,free
u055628,2020-03-23,US,Mac,premium
u093340,2022-03-23,IN,iPhone,free
u481106,2023-02-16,FR,Android Tablet,premium
u014488,2020-06-08,JP,Mac,premium
u219881,2022-07-31,AU,Mac,free
u517698,2022-08-31,MX,Android Tablet,basic
u873032,2022-02-19,DE,Windows,enterprise
u044194,2023-12-03,AU,Android Phone,enterprise
u784104,2020-11-11,BR,iPhone,basic
u560082,2022-07-31,MX,Android Phone,basic
u207651,2022-09-23,CA,Android Tablet,basic
u032805,2022-08-09,MX,iPhone,free
u188837,2022-10-22,AU,Windows,premium
u619954,2023-06-28,MX,iPhone,premium
u581717,2021-08-23,BR,Android Phone,free
u864162,2023-03-14,DE,iPad,free
u831891,2023-02-02,DE,Mac,premium
u093597,2023-09-25,US,Mac,free
u782559,2021-08-16,JP,Windows,enterprise
u564576,2023-06-19,FR,iPad,enterprise
u417818,2021-02-14,JP,Windows,basic
u049676,2022-10-12,UK,iPad,basic
u608044,2023-11-29,US,Android Tablet,basic
u092140,2020-10-15,US,Windows,basic
u754427,2020-04-28,CA,iPhone,premium
u814453,2020-12-19,JP,Mac,enterprise
u387134,2022-02-14,CA,Android Tablet,premium
u752235,2023-12-03,AU,Android Phone,basic
u464246,2022-07-12,IN,Android Phone,premium
u323294,2020-08-16,IN,iPhone,basic
u955663,2022-12-06,DE,iPhone,premium
u338195,2021-09-22,US,iPad,free
u792843,2022-07-27,IN,iPhone,basic
u853767,2023-02-27,CA,iPhone,free
u025912,2022-08-24,UK,iPad,enterprise
u298976,2022-10-30,US,Mac,basic
u202720,2021-11-27,IN,Windows,premium
u716089,2020-10-16,AU,Android Phone,basic
u288792,2023-01-27,CA,Android Phone,premium
u503615,2021-04-06,IN,Android Phone,basic
u668118,2022-03-30,BR,Mac,premium
u729357,2021-12-10,JP,Android Phone,enterprise
u166617,2021-07-02,FR,Windows,premium
u151645,2023-06-02,FR,Mac,enterprise
u173855,2022-08-17,US,Mac,free
u469108,2021-10-31,IN,Windows,enterprise
u483165,2021-03-30,UK,Android Tablet,enterprise
u938767,2020-05-13,BR,iPhone,free
u767288,2020-09-20,DE,Windows,free
u926481,2023-01-01,UK,iPhone,premium
u628792,2020-04-16,UK,Mac,free
u156846,2022-10-25,UK,iPhone,free
u915702,2023-07-26,CA,Android Phone,enterprise
u553842,2021-08-04,AU,Mac,free
u359385,2023-09-07,MX,iPad,premium
u083488,2022-11-13,IN,Android Tablet,free
u295244,2023-10-12,JP,iPhone,free
u719423,2023-01-28,FR,Windows,enterprise
u464920,2023-10-07,FR,iPad,basic
u672886,2023-06-22,FR,Windows,enterprise
u050386,2021-11-04,UK,iPhone,premium
u483835,2020-07-05,DE,iPhone,basic
u455149,2023-04-24,FR,Mac,enterprise
u309097,2020-03-17,IN,iPad,enterprise
u084498,2020-02-22,AU,iPad,free
u007368,2021-06-28,UK,iPhone,basic
u918787,2023-01-15,JP,iPhone,premium
u189924,2021-08-15,MX,Android Tablet,enterprise
u041661,2023-08-15,BR,Mac,premium
u515055,2021-09-15,BR,Android Tablet,basic
u317901,2023-10-14,MX,iPad,free
u534707,2022-03-18,DE,iPhone,premium
u314341,2021-06-05,IN,Mac,premium
u559477,2020-09-10,BR,Windows,free
u658597,2021-04-13,DE,iPad,premium
u935909,2023-10-04,DE,Windows,basic
u954737,2023-10-24,DE,Android Phone,free
u157227,2022-04-21,BR,Android Phone,basic
u463082,2022-07-21,US,iPad,basic
u151080,2023-06-28,UK,Windows,enterprise
u738035,2022-01-17,AU,Mac,basic
u848598,2023-03-16,DE,iPhone,enterprise
u712591,2023-04-05,JP,Mac,enterprise
u818143,2020-10-29,DE,Android Phone,enterprise
u536328,2022-03-17,CA,Android Tablet,premium
u187452,2021-06-10,UK,Windows,premium
u146809,2023-02-19,IN,Windows,premium
u918135,2022-07-06,UK,iPhone,free
u546489,2022-10-22,IN,Android Tablet,basic
u456892,2020-08-27,UK,iPhone,enterprise
u902752,2020-05-20,BR,iPhone,premium
u847852,2023-02-07,US,iPhone,premium
u895656,2020-02-21,MX,iPad,basic
u776184,2023-06-12,MX,Mac,premium
u786044,2022-06-06,US,Windows,basic
u464778,2023-06-22,UK,Windows,enterprise
u344736,2020-07-18,BR,Android Phone,enterprise
u772728,2022-03-13,CA,iPhone,enterprise
u039649,2021-03-03,DE,Android Tablet,basic
u494989,2021-11-26,BR,iPad,premium
u255577,2021-07-10,JP,Android Tablet,basic
u101678,2022-08-29,AU,iPhone,enterprise
u623006,2020-11-27,JP,iPad,premium
u541656,2021-12-11,JP,Mac,basic
u812270,2020-08-26,DE,Android Tablet,basic
u011475,2021-10-08,BR,iPhone,enterprise
u977001,2023-02-25,US,Mac,enterprise
u588299,2023-07-27,AU,iPad,basic
u954501,2022-03-04,MX,Android Tablet,enterprise
u452119,2023-04-24,CA,Android Phone,premium
u238168,2020-11-18,DE,iPhone,premium
u083366,2021-12-31,CA,iPhone,enterprise
u370058,2020-09-14,MX,Android Tablet,free
u138406,2022-04-20,FR,iPhone,enterprise
u114440,2022-09-17,AU,iPhone,premium
u507785,2022-04-10,AU,iPad,free
u855488,2021-08-13,BR,Windows,enterprise
u288563,2023-11-30,US,Android Tablet,premium
u926797,2022-05-05,MX,Android Tablet,enterprise
u741891,2022-04-30,BR,iPhone,enterprise
u264253,2020-11-12,AU,iPhone,enterprise
u151941,2021-12-23,AU,Android Phone,premium
u071216,2023-05-15,BR,iPad,enterprise
u610070,2021-10-19,FR,Windows,free
u702477,2022-10-18,JP,Mac,enterprise
u028982,2020-09-30,UK,Android Phone,enterprise
u241247,2023-11-25,BR,Android Phone,enterprise
u273346,2023-01-14,UK,Android Phone,free
u674634,2020-10-12,IN,iPad,enterprise
u511429,2021-02-12,CA,Android Phone,premium
u344637,2021-03-13,BR,iPad,basic
u105601,2021-01-22,CA,Android Tablet,premium
u830028,2023-12-13,JP,Windows,basic
u326177,2021-06-13,CA,Android Phone,free
u851979,2021-06-01,IN,Android Tablet,premium
u017115,2023-12-31,CA,Windows,enterprise
u698930,2022-03-09,US,iPad,enterprise
u414904,2020-07-03,IN,Mac,enterprise
u470329,2021-11-18,FR,Android Phone,premium
u283816,2020-02-18,UK,iPhone,free
u917934,2022-01-18,US,iPad,enterprise
u355585,2021-07-10,DE,iPhone,enterprise
u371186,2023-08-16,US,iPhone,free
u941572,2022-08-09,MX,Android Phone,premium
u892845,2020-03-10,MX,Windows,enterprise
u042856,2020-08-12,JP,Mac,basic
u227494,2021-09-23,BR,Android Tablet,premium
u088537,2022-05-05,FR,Android Phone,free
u982794,2022-06-14,FR,Windows,premium
u747638,2021-11-28,UK,iPhone,basic
u227743,2023-12-07,BR,Android Tablet,enterprise
u791065,2023-02-06,CA,iPad,free
u999877,2021-02-14,DE,Android Phone,basic
u804529,2022-09-09,US,Android Phone,basic
u526540,2023-05-17,UK,Mac,enterprise
u866116,2023-02-19,AU,Windows,premium
u682954,2021-10-22,DE,Android Phone,premium
u283576,2020-03-24,AU,Windows,free
u945193,2020-11-16,MX,Android Phone,enterprise
u710097,2021-03-14,BR,Android Phone,premium
u746541,2020-11-12,CA,Android Phone,basic
u282384,2022-05-14,MX,Android Tablet,premium
u703618,2020-04-29,AU,iPad,free
u946901,2023-05-17,BR,Windows,free
u397518,2020-07-12,CA,Mac,free
u176329,2020-07-04,JP,iPhone,basic
u469938,2023-05-22,US,Android Tablet,enterprise
u668012,2023-02-11,FR,Android Phone,free
u221157,2023-03-04,IN,Android Phone,enterprise
u849026,2020-12-17,CA,Windows,premium
u936828,2022-01-01,JP,Android Tablet,premium
u661494,2021-12-25,DE,Windows,free
u819846,2021-07-29,JP,iPhone,basic
u480963,2023-05-23,UK,Android Tablet,enterprise
u761001,2020-12-09,DE,Android Tablet,premium
u512543,2020-01-12,FR,Android Tablet,enterprise
u015491,2023-05-17,AU,iPhone,premium
u558437,2022-10-27,BR,Windows,basic
u471475,2020-03-28,IN,Android Tablet,enterprise
u894447,2022-04-06,UK,iPhone,premium
u438587,2022-02-23,CA,Android Phone,premium
u067349,2020-04-06,DE,Android Tablet,premium
u359566,2020-07-19,IN,iPad,premium
u288205,2023-06-30,FR,iPhone,basic
u694935,2023-02-28,UK,Mac,premium
u826669,2023-02-04,AU,Android Tablet,basic
u031666,2021-10-10,IN,Android Phone,basic
u533651,2020-06-02,CA,Windows,enterprise
u767547,2020-08-06,CA,Android Phone,basic
u718574,2022-12-03,AU,iPad,free
u674755,2022-03-04,UK,Mac,enterprise
u481919,2023-09-02,MX,Android Tablet,premium
u131583,2021-12-15,BR,Android Tablet,premium
u421847,2021-06-21,AU,Mac,premium
u101176,2020-11-28,UK,Android Phone,basic
u630912,2020-12-14,DE,iPhone,enterprise
u635950,2020-11-23,FR,iPhone,free
u265246,2021-06-18,MX,Mac,free
u004258,2022-03-03,IN,Android Tablet,basic
u207315,2021-08-07,US,iPhone,enterprise
u461477,2022-07-24,DE,Mac,basic
u485520,2022-04-21,DE,iPad,free
u556207,2020-03-03,JP,iPhone,enterprise
u547634,2023-05-10,UK,Windows,enterprise
u131790,2022-01-17,UK,Windows,free
u190134,2023-10-08,JP,iPhone,enterprise
u380611,2022-04-18,IN,Android Phone,basic
u573324,2023-07-05,CA,Android Phone,free
u876330,2023-11-08,CA,Windows,basic
u107704,2022-11-01,JP,Android Tablet,premium
u218071,2020-09-25,BR,Android Tablet,premium
u322452,2021-07-28,IN,Android Tablet,premium
u091449,2021-09-10,AU,Android Phone,premium
u388406,2020-01-07,BR,Android Tablet,free
u698659,2022-08-05,CA,Android Tablet,basic
u752011,2021-04-09,AU,Windows,premium
u053226,2022-06-14,AU,Mac,premium
u526678,2020-08-18,FR,Windows,free
u596648,2021-10-20,JP,iPhone,enterprise
u309631,2020-12-10,JP,Windows,enterprise
u640339,2022-01-31,FR,Mac,premium
u087844,2020-01-10,FR,Android Tablet,basic
u727737,2022-10-28,AU,Android Phone,enterprise
u550924,2022-03-22,DE,iPhone,premium
u378551,2021-08-19,JP,Mac,premium
u958361,2021-12-18,UK,Android Tablet,enterprise
u433321,2022-08-21,IN,iPhone,basic
u371335,2021-12-14,IN,Android Phone,free
u288853,2023-12-24,US,iPhone,enterprise
u571324,2022-11-10,US,Windows,enterprise
u481695,2023-06-20,BR,Android Tablet,enterprise
u100578,2021-09-10,AU,Android Tablet,basic
u642406,2022-03-27,JP,Mac,enterprise
u935671,2022-10-28,JP,Mac,basic
u958179,2023-02-27,AU,Windows,basic
u256184,2023-07-06,IN,iPad,enterprise
u668640,2020-04-10,CA,iPhone,premium
u031243,2021-02-16,US,Windows,enterprise
u154312,2020-08-05,CA,Mac,premium
u383342,2020-10-14,CA,iPad,premium
u311837,2020-05-17,MX,Android Phone,basic
u381359,2020-01-28,US,Windows,free
u810933,2021-02-14,UK,iPhone,basic
u697632,2023-08-10,AU,iPhone,premium
u009903,2023-07-08,US,Android Tablet,basic
u024088,2023-08-25,CA,Android Tablet,premium
u438234,2021-09-02,CA,iPhone,free
u652998,2021-12-27,BR,Windows,enterprise
u028690,2020-02-09,AU,Windows,premium
u471486,2021-03-21,DE,Windows,free
u256474,2021-12-10,IN,iPad,enterprise
u646404,2022-04-23,MX,Mac,premium
u719623,2020-02-12,FR,Mac,enterprise
u038968,2023-10-29,US,Android Phone,free
u912762,2023-05-22,FR,Android Phone,basic
u703606,2020-09-02,FR,Mac,basic
u144961,2023-08-16,BR,iPhone,basic
u699644,2022-11-14,UK,iPad,basic
u904665,2023-04-25,US,iPad,premium
u486424,2021-01-02,JP,Android Phone,premium
u081322,2023-05-14,MX,iPhone,free
u242212,2020-10-20,US,Windows,premium
u039617,2020-10-12,IN,Windows,enterprise
u793963,2023-12-06,AU,Windows,free
u611223,2022-10-07,FR,iPad,basic
u711475,2023-08-02,UK,iPhone,premium
u425541,2022-02-25,IN,Android Phone,enterprise
u407219,2023-09-13,FR,Android Tablet,free
u173537,2022-09-10,FR,Windows,basic
u315453,2020-08-23,US,Android Tablet,free
u557110,2022-12-21,MX,Android Phone,free
u770159,2023-11-30,FR,Windows,basic
u231502,2021-01-24,IN,Android Phone,free
u011319,2022-10-22,MX,iPad,premium
u136115,2022-06-25,IN,Mac,premium
u675483,2023-09-26,US,Mac,free
u630850,2022-12-04,UK,iPad,free
u136701,2022-07-19,MX,Android Tablet,enterprise
u175168,2022-12-30,IN,iPhone,premium
u530297,2022-04-19,AU,iPhone,free
u113882,2020-04-16,FR,Android Phone,enterprise
u649265,2022-07-28,AU,iPhone,free
u218775,2023-06-06,US,Android Phone,free
u401004,2020-07-26,US,Android Phone,basic
u488080,2021-06-29,JP,iPad,premium
u099482,2020-10-07,DE,Windows,basic
u664914,2022-09-25,DE,iPad,enterprise
u639026,2020-08-28,JP,Android Tablet,enterprise
u823317,2023-05-07,UK,iPhone,basic
u785356,2020-03-15,BR,iPad,basic
u715064,2022-12-02,BR,Mac,premium
u189682,2021-07-18,BR,Android Phone,premium
u953206,2021-01-09,JP,iPad,free
u641380,2020-06-27,FR,Windows,enterprise
u278607,2020-03-28,US,Mac,premium
u273547,2023-02-08,DE,Windows,basic
u916650,2020-02-09,US,Android Tablet,free
u388288,2020-03-14,JP,Android Tablet,free
u179620,2022-03-15,IN,iPad,free
u830919,2023-09-06,US,Mac,enterprise
u544676,2022-09-12,UK,Android Phone,premium
u618251,2021-07-15,MX,Android Phone,free
u949744,2023-06-10,FR,Mac,free
u277613,2023-05-07,MX,iPhone,enterprise
u030884,2023-11-10,IN,iPad,enterprise
u628523,2022-04-01,JP,Android Tablet,premium
u001148,2022-07-27,BR,Windows,basic
u153474,2022-04-02,UK,iPad,free
u798078,2021-09-17,DE,Mac,free
u110246,2022-03-03,IN,iPhone,basic
u074279,2023-01-30,US,Android Phone,premium
u802146,2021-06-16,FR,Mac,basic
u291122,2023-04-15,DE,iPad,enterprise
u587315,2022-04-05,AU,Android Phone,premium
u378189,2020-03-01,CA,iPhone,premium
u519729,2022-01-17,DE,iPhone,basic
u166217,2022-01-23,MX,Android Phone,premium
u273051,2021-10-18,CA,Windows,basic
u704901,2021-08-12,UK,iPad,free
u959183,2021-11-11,DE,Mac,enterprise
u753127,2020-09-30,UK,Android Tablet,enterprise
u750631,2022-11-09,IN,Android Tablet,enterprise
u425800,2023-01-05,DE,iPhone,basic
u684579,2021-06-02,MX,Mac,enterprise
u524554,2020-11-05,DE,Mac,enterprise
u786499,2022-08-23,CA,Android Phone,free
u100234,2023-04-18,BR,Android Tablet,premium
u678546,2022-05-21,DE,iPhone,premium
u388865,2020-06-23,FR,iPhone,enterprise
u235843,2022-12-08,AU,Android Tablet,enterprise
u663295,2023-03-27,DE,Android Tablet,premium
u571924,2021-09-29,DE,Windows,basic
u257752,2022-04-07,US,Android Tablet,free
u148828,2021-03-26,BR,iPhone,basic
u059922,2021-05-06,CA,iPhone,premium
u410646,2022-11-12,BR,iPad,free
u507367,2023-11-07,US,Android Tablet,enterprise
u690403,2021-07-09,BR,Android Tablet,free
u591884,2023-02-03,AU,iPad,premium
u524449,2023-08-27,US,Android Tablet,enterprise
u966733,2020-03-03,JP,Mac,premium
u079815,2020-05-08,MX,iPhone,basic
u053656,2023-04-21,MX,iPhone,premium
u035579,2023-03-18,DE,iPhone,basic
u531469,2023-08-11,IN,Windows,premium
u325994,2022-04-21,CA,Windows,basic
u775733,2020-09-05,FR,Windows,enterprise
u293700,2020-08-14,JP,Android Phone,enterprise
u073674,2020-06-24,AU,Android Phone,basic
u454645,2023-11-12,BR,Android Phone,premium
u076762,2021-03-22,JP,Mac,basic
u965678,2020-05-18,FR,iPhone,basic
u621862,2020-02-05,BR,iPad,enterprise
u814412,2023-11-27,AU,iPhone,free
u832179,2022-01-01,DE,Android Phone,premium
u603827,2021-06-02,AU,Mac,enterprise
u902480,2022-01-26,FR,Mac,basic
u718017,2020-07-11,DE,Android Phone,basic
u130653,2022-07-06,FR,iPhone,free
u649852,2021-06-18,UK,iPhone,premium
u524679,2022-10-22,FR,Windows,premium
u631625,2022-11-18,UK,Windows,enterprise
u118196,2021-10-04,FR,Android Phone,premium
u742803,2023-02-07,JP,iPhone,basic
u793311,2022-08-25,CA,iPhone,enterprise
u740346,2022-10-29,FR,iPad,premium
u197283,2020-05-03,CA,Android Tablet,enterprise
u752774,2023-03-26,FR,Android Phone,basic
u998213,2020-09-12,IN,iPad,free
u069204,2021-08-30,BR,Windows,free
u236018,2022-12-02,BR,Android Phone,premium
u430176,2022-06-09,IN,iPhone,premium
u493735,2021-01-20,MX,Android Phone,free
u385973,2020-12-24,JP,Windows,free
u733729,2022-02-20,DE,iPad,premium
u423962,2021-09-23,UK,Android Phone,enterprise
u768434,2023-10-02,BR,Windows,free
u706787,2020-12-04,MX,Android Tablet,premium
u784588,2022-03-23,DE,Windows,premium
u503578,2021-11-15,MX,Android Phone,premium
u032583,2021-02-01,CA,Android Phone,enterprise
u854322,2023-11-17,FR,iPhone,free
u359832,2021-05-26,AU,Android Phone,basic
u745668,2023-03-12,MX,Android Phone,free
u659200,2021-07-30,UK,Windows,free
u735581,2020-12-16,AU,iPad,free
u149619,2022-07-03,BR,Mac,enterprise
u310410,2021-07-14,MX,Windows,free
u041936,2022-11-29,UK,iPhone,premium
u720576,2021-07-23,CA,iPad,basic
u027283,2021-10-18,JP,Android Phone,basic
u956977,2020-09-02,AU,iPad,premium
u538276,2021-02-12,US,Mac,premium
u520893,2020-03-17,JP,Android Phone,free
u990635,2021-12-08,IN,Android Phone,enterprise
u879130,2023-10-06,DE,Android Phone,enterprise
u937305,2021-08-19,UK,Windows,enterprise
u056044,2021-09-18,JP,Windows,free
u512325,2023-11-14,CA,Windows,premium
u433998,2020-07-07,FR,iPad,free
u392211,2021-06-17,JP,Windows,basic
u681481,2020-03-28,BR,Windows,free
u015021,2021-10-13,CA,Android Tablet,basic
u340655,2021-01-10,BR,Windows,basic
u360091,2022-07-13,FR,Windows,free
u953742,2022-04-12,FR,Mac,enterprise
